PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,total_amount,duration,prediction
197,247,14.38,1.0,42.0,48.92,31.366666666666667,35.26974530334509
42,166,1.1,1.0,6.5,7.8,6.0,8.666800521184284
166,116,1.65,1.0,9.5,13.56,11.15,10.728013243826249
75,141,1.97,1.0,9.5,16.0,10.733333333333333,11.109064765085192
41,243,4.55,1.0,17.0,17.8,17.716666666666665,16.615254726566235
74,42,0.9,2.0,6.0,6.8,5.65,7.794358696887775
116,151,2.0,1.0,8.0,8.8,6.433333333333334,9.58025379889923
129,138,1.6,2.0,7.0,50.3,5.4,11.54893866833634
41,168,1.56,1.0,8.0,10.56,8.883333333333333,9.867468386231646
75,127,6.29,2.0,23.0,23.8,28.383333333333333,20.60242065473868
25,40,0.59,1.0,4.5,7.3,3.3,6.964148404006867
41,41,0.56,1.0,4.0,6.24,2.2,6.533678286861628
41,167,0.0,1.0,12.2,13.0,17.666666666666668,12.853243591283745
97,61,2.36,1.0,11.5,14.3,12.916666666666666,12.082216522797298
74,169,5.26,5.0,18.5,19.3,22.1,17.179316983329535
69,136,3.36,1.0,13.5,14.8,12.25,13.71607021223386
127,153,0.85,1.0,5.0,5.8,4.383333333333334,7.34917574241137
166,151,1.34,1.0,6.0,6.8,4.25,8.019556320073102
24,236,1.87,1.0,9.5,15.05,10.216666666666667,11.393768554260479
97,181,0.9,1.0,6.0,8.5,6.733333333333333,8.329232174189828
74,41,1.11,1.0,6.0,6.8,5.733333333333333,7.862855335419581
244,163,7.36,1.0,26.0,30.55,25.666666666666668,22.96744607771671
74,141,2.71,1.0,11.0,16.0,10.15,12.119930649421823
116,244,1.0,1.0,6.5,7.8,7.133333333333334,8.763608038308064
7,7,0.49,1.0,5.0,5.8,5.016666666666667,7.13774784740917
41,151,1.34,1.0,8.0,10.56,8.4,9.820049342193304
47,247,2.19,2.0,16.0,16.3,20.366666666666667,15.77230734307721
74,236,3.49,1.0,14.0,21.06,16.25,14.741067430249277
41,152,1.4,1.0,8.0,8.8,9.166666666666666,9.705356070795553
75,41,1.65,1.0,7.5,8.3,6.583333333333333,8.97057854182314
41,152,0.7,1.0,5.5,8.3,5.433333333333334,7.989946860201524
244,143,5.28,2.0,17.0,23.35,11.55,16.304478097000484
74,166,2.02,1.0,9.5,12.3,9.816666666666666,10.933431939533053
74,263,2.1,1.0,8.5,13.05,9.1,10.581208992853414
244,166,2.5,1.0,9.0,12.36,9.166666666666666,10.32375195994228
244,90,8.56,1.0,26.5,36.06,22.016666666666666,23.468131022008905
244,239,5.3,1.0,16.5,24.05,11.666666666666666,16.3538015523431
74,42,1.97,1.0,10.5,14.69,12.416666666666666,11.419963635750179
74,236,1.71,1.0,8.0,13.86,7.45,10.223564194544496
74,41,1.11,1.0,6.0,7.3,4.966666666666667,7.8962317066980265
41,41,1.05,1.0,7.0,7.8,7.416666666666667,8.656235610146911
74,74,1.17,1.0,7.0,10.14,8.633333333333333,8.850641114233564
93,138,1.95,1.0,7.5,8.3,5.133333333333334,9.211739391953447
197,35,6.91,1.0,26.5,28.3,31.15,22.873338708092454
74,75,1.31,1.0,6.5,9.12,6.1,8.448948589327873
7,197,10.95,1.0,35.5,39.05,35.46666666666667,30.408029538428046
42,236,2.87,1.0,14.0,19.55,17.916666666666668,14.6924408746604
41,152,1.21,1.0,7.0,7.8,6.95,8.965794399956412
74,41,1.07,1.0,7.0,7.8,7.283333333333333,8.602406253901865
166,24,0.79,1.0,5.0,5.8,3.9833333333333334,6.925806500913392
179,90,6.15,1.0,22.5,26.05,28.233333333333334,20.21465258093111
25,33,1.08,1.0,6.0,9.36,6.316666666666666,8.091360775941798
74,48,6.7,1.0,23.5,27.05,21.85,21.00838175825433
49,140,8.64,1.0,27.0,30.55,24.85,23.89425278496322
166,42,1.43,5.0,8.5,9.3,10.616666666666667,9.279366403022017
41,42,0.93,1.0,5.0,8.16,5.5,7.337449646280801
75,50,4.18,1.0,20.0,29.44,23.583333333333332,18.816949124014947
244,151,5.27,1.0,18.0,25.86,15.9,17.238412635245002
112,112,1.15,1.0,8.0,8.8,9.516666666666667,9.477977674664883
93,135,0.93,1.0,5.5,14.3,4.45,8.258241819509463
116,244,1.26,2.0,7.0,8.8,6.75,9.09549738695116
166,107,8.18,1.0,27.0,32.55,27.233333333333334,23.744855146818736
8,207,3.33,1.0,14.5,15.3,18.1,14.71975099298468
244,90,8.7,1.0,27.0,39.71,21.85,24.048185100204677
159,47,2.07,1.0,11.5,14.76,15.716666666666667,11.972731020818433
42,116,1.16,1.0,8.0,8.8,9.816666666666666,9.603318610568508
75,162,3.2,1.0,15.0,23.15,18.466666666666665,15.345368389888339
17,225,1.98,1.0,10.5,11.3,12.8,11.796993248692333
74,263,1.92,1.0,7.5,14.05,5.5,9.975153274621835
75,238,0.9,1.0,5.0,6.3,3.5166666666666666,7.704421736250023
75,237,2.54,1.0,10.5,17.56,12.716666666666667,12.153745788332948
244,238,5.64,1.0,19.0,26.55,16.866666666666667,18.199910667735246
94,119,2.43,1.0,11.5,12.3,14.2,12.11535550428312
74,41,0.96,1.0,6.0,6.8,6.85,7.862848323012938
33,181,2.57,1.0,14.0,15.8,24.533333333333335,14.303403774092068
74,42,1.27,1.0,7.0,7.8,8.066666666666666,8.605204354317113
75,74,1.42,1.0,7.5,10.79,7.666666666666667,9.228810886243757
97,225,3.58,2.0,15.0,18.96,19.783333333333335,15.134221014816953
74,41,0.79,1.0,5.0,7.0,4.25,7.203390878229621
242,147,2.12,1.0,10.5,11.3,13.016666666666667,11.212452538557404
42,247,1.43,1.0,17.0,17.8,26.516666666666666,16.624632649720496
75,236,1.64,1.0,9.0,12.55,10.65,10.80728365429259
130,130,1.1,1.0,7.0,7.8,7.383333333333334,8.759258081417636
42,42,1.01,1.0,6.0,8.03,5.366666666666666,7.999944354652671
130,215,2.16,5.0,8.5,12.25,7.65,10.017498918054251
75,152,3.1,1.0,12.0,14.0,12.616666666666667,12.688288477456304
75,75,0.58,1.0,4.0,5.76,2.85,6.540993911593363
52,40,1.06,1.0,5.0,6.96,4.033333333333333,7.233831501141314
47,247,2.71,2.0,15.0,15.3,19.65,15.032778864296185
147,60,2.2,1.0,10.5,11.8,12.433333333333334,11.158177342742313
43,243,6.44,1.0,20.5,21.8,16.816666666666666,19.233891771876365
152,74,0.0,1.0,8.5,11.3,12.533333333333333,9.809984433855988
74,231,9.13,6.0,27.5,32.05,24.35,24.187422745886302
116,151,2.9,1.0,10.0,10.8,7.483333333333333,11.059401450253873
43,4,6.24,2.0,20.5,28.86,17.8,18.96736983375684
74,75,1.26,1.0,7.7,8.0,6.816666666666666,9.181543235275871
74,263,2.55,1.0,10.5,14.55,10.35,12.026959235709679
120,243,2.6,1.0,10.0,10.8,8.483333333333333,11.309427591309191
43,239,1.7,1.0,6.5,12.65,4.366666666666666,9.192526940665008
75,75,0.89,1.0,7.5,8.3,10.3,9.065360530646679
42,42,0.56,1.0,4.0,5.3,2.1333333333333333,6.472088238451429
43,48,3.62,1.0,13.0,19.86,12.383333333333333,13.514452918571674
74,74,0.79,1.0,5.0,5.8,4.666666666666667,7.21531635497216
74,237,3.32,2.0,17.0,23.55,23.533333333333335,16.857187128360735
75,42,1.93,1.0,11.0,11.8,15.933333333333334,11.561815141789463
82,56,2.39,1.0,11.5,12.3,14.566666666666666,11.959237001662869
74,42,0.91,1.0,5.0,8.16,3.6166666666666667,7.283618420060652
74,41,1.01,1.0,6.0,7.8,6.316666666666666,7.92960340303871
65,40,1.95,1.0,9.0,12.36,10.433333333333334,10.264332229192858
166,141,3.98,1.0,17.5,26.31,21.883333333333333,17.031338768173505
223,7,0.68,1.0,5.5,8.8,5.816666666666666,7.322071255980302
116,244,1.6,1.0,8.0,8.8,8.966666666666667,9.839588899342278
41,247,2.85,1.0,11.5,14.0,13.733333333333333,12.672269580614229
75,42,2.28,1.0,10.5,12.3,12.7,11.258807852399828
42,43,2.64,1.0,10.0,16.26,9.866666666666667,11.243384561523133
244,236,5.19,2.0,23.5,27.05,31.983333333333334,21.184013135564335
43,43,0.4,1.0,4.0,6.24,2.683333333333333,6.535985866147767
247,250,5.41,2.0,18.0,18.3,14.0,16.933685515318636
74,75,1.56,1.0,8.5,9.3,11.383333333333333,9.806575862133517
166,75,2.56,1.0,12.0,12.8,14.133333333333333,12.244985044039314
74,75,0.53,1.0,4.5,6.3,4.883333333333334,6.915069299001896
166,238,1.72,1.0,9.0,12.55,10.216666666666667,10.664423789195991
74,48,4.08,1.0,16.0,19.55,18.8,15.46161336145453
168,247,1.21,1.0,7.0,7.8,7.55,9.023560641031779
75,263,0.96,1.0,6.0,8.76,5.716666666666667,8.61115509729617
112,112,1.3,1.0,7.5,8.3,9.316666666666666,9.108208292842832
196,95,0.86,1.0,6.0,7.8,6.233333333333333,7.881179964311063
134,135,2.06,2.0,8.5,12.8,8.15,10.038410039665973
97,148,2.56,1.0,10.0,14.55,9.966666666666667,11.332335286417065
65,181,1.48,1.0,9.5,12.3,12.883333333333333,10.989918941482939
75,236,1.31,1.0,6.5,12.06,5.666666666666667,9.092559268393849
166,151,1.09,1.0,6.0,7.8,5.65,8.08629737528559
152,151,1.62,1.0,8.0,11.76,8.2,9.71910019803221
166,143,2.1,1.0,10.0,18.55,11.216666666666667,11.472826753927798
227,197,23.73,1.0,64.0,64.8,35.9,50.943442816260934
74,247,2.42,1.0,9.0,10.3,6.433333333333334,10.689433924937507
74,116,3.7,1.0,12.5,16.56,10.216666666666667,13.09683977249524
7,223,0.91,1.0,6.0,8.84,6.55,8.615865982001058
74,75,1.39,1.0,6.0,8.16,4.883333333333334,8.048469673473218
145,145,0.0,1.0,7.5,8.3,10.633333333333333,9.146345995230135
74,24,1.99,1.0,11.0,15.36,14.933333333333334,11.750891421486113
166,159,2.87,1.0,11.5,12.3,12.933333333333334,12.109478187454284
75,75,0.5,1.0,4.0,4.8,2.466666666666667,6.476907538788538
74,236,2.22,2.0,10.5,16.55,13.416666666666666,12.013877457254141
97,133,4.4,1.0,17.0,22.25,18.25,16.514186486167628
75,238,1.0,1.0,6.0,7.3,5.05,8.443979199645176
75,74,1.69,1.0,8.0,9.3,7.7,9.465761945116196
166,236,2.6,1.0,11.5,16.05,13.916666666666666,12.574522141269226
42,42,0.66,1.0,4.5,5.3,3.3333333333333335,6.808492936339441
74,69,2.58,1.0,10.0,10.8,8.166666666666666,10.89922022594645
65,97,1.48,1.0,8.5,11.76,9.933333333333334,10.046817369265115
122,130,1.88,1.0,8.5,9.3,9.35,9.881673496189807
74,41,1.0,1.0,6.0,8.15,5.55,7.952966395439846
74,75,1.92,1.0,9.5,10.3,11.983333333333333,10.546145480366853
74,152,1.74,1.0,8.0,11.16,8.316666666666666,9.809078146785613
69,119,1.45,1.0,7.5,8.3,7.533333333333333,9.197879059724546
166,166,0.92,1.0,6.0,6.8,6.466666666666667,8.061367943430323
42,69,2.15,1.0,13.0,15.96,11.983333333333333,13.314243483295284
247,119,0.82,1.0,9.0,9.3,5.316666666666666,9.98344509055755
166,238,1.84,1.0,8.5,14.46,8.65,10.45552711445472
74,75,1.23,1.0,7.0,9.36,8.016666666666667,8.801365530541567
75,263,1.36,1.0,7.0,13.71,7.05,9.614399918604333
213,241,6.72,1.0,23.0,24.8,23.883333333333333,20.83327814214939
41,74,0.72,2.0,4.5,5.8,3.5,6.861467779095847
116,78,0.0,1.0,20.2,21.0,17.566666666666666,18.399125529924483
75,239,2.34,1.0,10.0,16.86,10.833333333333334,11.776186996796792
95,95,1.31,1.0,7.5,9.3,8.316666666666666,9.155283499807755
42,259,8.88,1.0,27.0,27.8,17.983333333333334,24.053973823634344
166,90,6.2,1.0,21.0,25.55,20.166666666666668,19.193284350574544
65,97,0.59,1.0,4.5,5.3,4.016666666666667,6.924352861799514
7,179,0.83,1.0,5.0,8.19,3.966666666666667,7.776967889740626
228,205,0.0,1.0,56.2,57.0,42.11666666666667,45.19450048693364
75,263,0.89,1.0,5.0,5.8,5.216666666666667,7.740763660970837
41,41,0.69,1.0,5.5,7.3,5.016666666666667,7.613642340241773
74,41,1.17,1.0,8.0,8.8,10.033333333333333,9.34196371729702
134,28,0.57,2.0,4.0,7.25,2.3666666666666667,6.341866147600124
260,260,0.7,1.0,5.0,6.3,4.283333333333333,7.463989023156541
74,151,2.38,1.0,10.5,14.76,12.216666666666667,11.728629303803627
97,97,1.46,1.0,9.0,12.96,11.616666666666667,10.41112067800993
75,152,2.38,1.0,11.5,15.96,14.833333333333334,12.482690170365675
43,50,4.45,6.0,15.0,19.05,15.233333333333333,14.455221733453325
93,135,0.61,1.0,10.0,10.3,2.5,11.018816096033301
74,151,2.02,1.0,10.0,11.8,11.95,11.194624333109033
169,77,19.23,1.0,57.5,67.17,46.916666666666664,46.4881968956953
42,159,1.43,1.0,8.5,9.3,10.883333333333333,10.093023900337185
41,127,4.27,1.0,15.0,16.3,12.366666666666667,14.846017368496472
130,123,16.66,1.0,47.5,48.3,32.766666666666666,38.692352180479716
74,43,1.33,1.0,9.0,11.76,11.333333333333334,10.21793686214578
95,129,7.89,1.0,23.5,31.0,15.916666666666666,21.463743876955576
174,265,17.13,1.0,46.5,53.42,27.6,38.68557700367497
159,74,2.32,1.0,10.5,12.3,10.15,11.211027180144866
74,42,1.1,2.0,7.0,9.36,7.533333333333333,8.63805511360944
213,53,17.73,2.0,50.0,57.92,39.43333333333333,40.61468425242488
75,236,0.89,1.0,6.5,10.05,7.183333333333334,8.958366621115896
35,61,2.24,1.0,16.18,16.48,13.383333333333333,15.477571805139766
75,94,5.91,1.0,22.0,28.5,28.083333333333332,20.2225875379835
74,250,7.64,1.0,22.5,23.8,16.5,20.68200685248263
33,106,1.95,1.0,9.0,12.96,10.433333333333334,10.540640480634764
41,194,3.22,1.0,14.0,20.92,16.816666666666666,14.668412192523649
244,96,0.0,1.0,40.2,47.12,31.833333333333332,33.440109312090854
41,75,2.0,1.0,9.5,10.3,10.483333333333333,10.599979511549659
65,17,1.9,2.0,12.5,15.3,19.383333333333333,12.679966281377164
41,237,2.9,1.0,13.0,18.21,15.75,13.934613527701156
166,262,2.82,1.0,11.5,19.26,13.583333333333334,12.861316243772682
75,47,4.67,1.0,20.5,21.3,27.683333333333334,18.601638478127967
130,215,1.16,1.0,6.0,7.8,5.866666666666666,8.32350463635612
116,132,19.23,1.0,52.0,58.92,33.46666666666667,42.47692250699432
152,142,4.58,1.0,15.5,22.86,10.7,15.48109560796772
74,239,3.5,1.0,14.0,17.55,17.016666666666666,14.515132022987526
52,49,2.27,1.0,10.0,11.8,11.116666666666667,10.94607032622358
52,97,1.37,1.0,8.5,10.3,11.316666666666666,9.970559095004266
66,66,9.6,2.0,31.0,41.45,28.683333333333334,27.007728874106718
225,39,4.65,2.0,16.0,22.3,18.816666666666666,15.302521361158716
41,42,1.29,1.0,6.5,8.3,5.85,8.35601192886546
43,151,1.49,1.0,7.0,10.79,5.616666666666666,9.159346997594648
74,151,2.42,1.0,10.5,14.76,12.933333333333334,11.728631173778732
75,107,4.9,1.0,21.0,30.69,28.666666666666668,19.732182538427573
75,145,5.4,1.0,21.0,25.05,25.683333333333334,19.461692965604932
75,140,2.63,1.0,11.0,17.55,10.733333333333333,12.218973688948632
52,61,2.19,1.0,9.5,12.36,12.1,10.680513105631638
75,238,1.44,1.0,7.0,10.8,6.1,9.350434414220949
247,94,3.2,1.0,15.0,15.8,20.183333333333334,14.384530692606045
193,193,0.0,1.0,2.5,3.3,1.3333333333333333,5.50414347342058
42,244,1.55,1.0,7.5,10.79,7.45,9.756734846648094
74,75,1.43,1.0,7.5,8.3,7.916666666666667,9.067016996257037
41,24,0.6,2.0,5.5,6.3,5.3,7.428201059363403
42,42,0.7,1.0,5.5,6.3,4.95,7.548047594771936
69,241,4.0,1.0,16.5,20.55,21.066666666666666,16.411147345909917
226,226,0.99,1.0,13.0,13.8,20.316666666666666,13.307692510685241
75,48,5.0,1.0,21.0,24.55,25.55,19.15778909222245
52,33,0.6,1.0,4.5,6.6,3.816666666666667,6.853857732378826
42,74,0.82,1.0,5.0,6.8,4.383333333333334,7.334269570296534
116,128,4.33,1.0,15.0,18.96,14.083333333333334,14.90402964821701
33,33,0.45,1.0,3.5,5.38,2.65,6.13060552613468
205,95,0.0,1.0,17.2,18.0,14.783333333333333,16.08269725949421
33,140,6.56,6.0,27.5,31.05,32.78333333333333,23.933653617118402
41,116,1.75,1.0,9.5,10.3,11.25,10.714306596333834
243,244,1.38,1.0,10.5,14.3,14.45,11.68155375309518
241,236,0.0,1.0,32.2,33.0,39.18333333333333,27.510478958383878
75,238,1.2,1.0,6.0,12.06,5.45,8.761731604091505
152,42,0.91,1.0,5.5,7.3,4.333333333333333,7.435375850589473
41,166,0.46,1.0,4.0,6.24,3.1333333333333333,6.882267429389049
94,18,1.6,1.0,7.5,9.3,7.2,8.942194486515154
75,75,0.8,1.0,4.5,6.8,2.4833333333333334,6.946827071665857
42,42,0.47,1.0,4.0,5.3,2.2,6.472084031007443
75,137,5.21,1.0,17.0,26.71,14.866666666666667,16.858983447947857
75,163,2.85,1.0,11.5,18.66,12.666666666666666,12.693620803413703
65,17,1.7,2.0,8.0,11.4,9.583333333333334,9.392021028977517
7,132,14.55,1.0,43.0,43.8,30.983333333333334,35.59000492250457
95,160,2.55,2.0,11.5,14.3,13.566666666666666,12.29029857880213
244,241,0.0,1.0,18.2,19.0,12.683333333333334,17.165790009839686
75,75,0.79,6.0,6.0,7.68,6.7,7.65839122796176
75,74,0.59,1.0,4.0,4.8,2.4166666666666665,6.474122995692802
75,151,0.91,1.0,5.0,6.8,3.433333333333333,7.4951772780664765
74,75,1.4,1.0,6.5,7.3,6.183333333333334,8.327462805318316
74,166,1.7,1.0,8.5,11.16,9.55,10.184518807316858
97,61,3.7,1.0,17.0,21.3,22.783333333333335,16.249948617314296
75,7,5.81,1.0,18.0,25.42,15.166666666666666,17.083162935412744
74,41,1.16,1.0,7.0,7.8,9.166666666666666,8.602410461345851
166,151,0.8,1.0,5.0,8.15,4.016666666666667,7.436847231960492
75,237,2.05,1.0,8.5,14.46,8.75,10.60118928741055
65,89,3.2,1.0,14.0,17.8,16.2,14.128174591373224
166,166,0.33,3.0,4.0,5.76,2.65,6.503766273832906
75,74,1.62,1.0,6.5,9.36,5.133333333333334,8.460563768362427
95,138,5.31,1.0,16.5,20.3,13.283333333333333,16.06486735175657
130,216,1.79,1.0,9.2,10.0,7.066666666666666,10.6261390195105
42,42,0.77,1.0,5.5,6.3,4.966666666666667,7.548050867228369
75,239,2.12,1.0,8.5,16.97,8.4,10.774319444764226
226,151,5.8,1.0,23.0,30.55,28.85,20.944869981545423
244,230,7.34,1.0,23.5,32.46,18.516666666666666,21.599789052422906
41,74,0.58,1.0,5.0,6.3,4.3,7.302513200113902
177,63,0.9,2.0,10.0,11.8,15.016666666666667,10.709870597124823
97,228,3.67,1.0,11.5,12.3,8.283333333333333,12.414493619501684
82,202,6.72,1.0,30.0,30.3,22.133333333333333,26.014947220450587
116,166,1.12,1.0,5.0,5.8,3.3,7.4033855521705725
130,265,8.01,2.0,24.0,27.0,19.4,21.78404030817798
244,170,9.38,1.0,30.0,41.46,31.0,26.406534370135233
244,166,3.12,5.0,12.0,15.8,11.116666666666667,12.286708229844702
41,24,0.9,1.0,6.0,6.8,5.683333333333334,7.869267050107612
65,133,4.5,1.0,18.0,19.8,23.066666666666666,17.075646058027658
130,139,3.78,1.0,14.5,19.56,16.6,14.615494721329947
61,188,3.12,1.0,14.0,15.8,18.15,14.277276553527425
33,43,9.1,1.0,29.0,40.65,26.033333333333335,25.669667814092627
42,41,0.17,1.0,3.0,3.8,1.3333333333333333,5.6963520959185985
166,42,1.67,1.0,8.5,9.8,9.95,9.59785628096
219,243,20.69,1.0,55.0,64.67,30.266666666666666,45.0207547209148
160,45,8.6,1.0,30.0,37.85,20.883333333333333,25.953949247026287
74,75,1.54,3.0,7.5,10.56,6.666666666666667,9.075332193462696
41,42,0.9,1.0,5.0,8.15,4.433333333333334,7.336780716373903
244,236,6.5,1.0,22.5,32.46,21.783333333333335,20.943682240283536
75,42,1.69,1.0,8.5,9.3,8.683333333333334,9.712921950795359
82,102,2.65,1.0,11.5,13.3,13.133333333333333,12.15428442388513
97,225,4.59,1.0,18.5,19.3,24.5,17.583039896511668
166,42,1.97,1.0,9.5,10.3,10.066666666666666,10.304046722952233
41,42,1.96,1.0,9.0,9.8,10.083333333333334,10.13817247953505
41,41,0.63,1.0,5.0,5.8,4.266666666666667,7.177110398493529
166,152,1.26,1.0,6.5,9.13,6.016666666666667,8.51427524377042
75,238,1.65,1.0,9.0,9.8,10.716666666666667,10.629291580834355
97,17,2.53,1.0,12.5,17.0,16.116666666666667,12.812551897247856
74,41,1.38,1.0,8.5,11.84,10.716666666666667,9.881301894989521
166,151,1.65,1.0,8.0,8.8,9.083333333333334,9.498676389294946
244,243,1.88,1.0,9.0,9.8,9.766666666666667,10.367569745941065
65,181,1.5,1.0,9.0,12.95,11.266666666666667,10.69690913618222
97,91,5.38,1.0,20.0,20.8,25.683333333333334,18.3187134388834
41,140,4.19,1.0,20.5,28.86,29.816666666666666,19.42108208452995
97,181,1.48,1.0,8.5,11.76,10.233333333333333,10.228873344315565
52,52,9.9,1.0,35.5,37.3,46.46666666666667,29.813389381257466
75,75,0.84,1.0,6.0,7.8,6.483333333333333,8.022781753048601
75,75,0.56,1.0,5.0,5.8,4.533333333333333,7.2164631322085855
52,87,3.27,1.0,12.5,19.26,13.7,13.232065170336279
220,265,5.86,1.0,0.0,0.0,24.433333333333334,3.7588803328904588
74,42,1.26,1.0,6.5,9.75,5.916666666666667,8.398971711859026
42,69,2.72,1.0,13.0,13.3,17.2,13.136707835239196
41,262,2.5,1.0,10.5,14.05,13.133333333333333,12.044622067655228
74,69,2.93,1.0,13.0,14.3,15.25,13.151271324879236
75,75,0.62,1.0,5.0,5.8,9.566666666666666,7.216465937171243
244,74,4.11,2.0,16.5,21.0,18.666666666666668,15.618730645028938
82,56,0.69,1.0,5.5,6.3,5.233333333333333,7.5218407969765675
82,157,2.3,1.0,10.0,10.8,12.15,11.131567416044666
75,243,4.94,1.0,15.5,16.3,10.633333333333333,15.45048226395838
7,145,2.24,1.0,10.5,11.3,11.983333333333333,11.59021756981722
216,78,17.09,1.0,50.5,60.17,34.18333333333333,41.23734869888239
95,135,1.85,1.0,10.0,12.96,11.283333333333333,11.19317391857
74,42,1.26,1.0,6.0,6.8,5.6,7.865651098365945
42,41,1.46,1.0,6.5,7.3,5.016666666666667,8.284847162216598
43,262,1.38,1.0,8.0,14.46,8.3,10.386675776156483
166,41,1.42,2.0,6.5,9.3,6.333333333333333,8.144803808294203
74,159,2.36,1.0,9.0,10.3,6.416666666666667,10.444021072479359
97,97,0.94,1.0,6.5,9.36,7.233333333333333,8.488786380377507
65,97,0.87,1.0,5.5,6.3,4.95,7.663918740082639
74,151,1.59,1.0,9.0,12.8,10.833333333333334,10.588556927533048
75,47,4.14,1.0,16.0,19.0,18.083333333333332,15.420482186524733
74,116,2.6,1.0,11.0,11.8,12.416666666666666,11.769845224758301
75,42,2.72,1.0,12.5,14.8,15.383333333333333,12.77131037031921
41,75,1.17,1.0,7.0,7.8,7.383333333333334,8.751058738422756
75,74,2.0,1.0,8.0,11.15,7.75,9.589269011153508
74,238,2.68,1.0,12.0,18.66,14.833333333333334,13.240800390395309
65,61,2.7,1.0,12.5,17.85,15.033333333333333,13.04420376984931
75,75,0.79,1.0,5.5,8.16,5.133333333333334,7.710410379949953
130,197,1.02,1.0,10.0,11.3,14.283333333333333,11.198135364279382
136,247,4.13,1.0,14.5,15.8,13.3,14.655918504209467
244,151,4.15,1.0,16.0,20.16,18.283333333333335,15.512269551566783
41,42,1.64,1.0,8.0,8.8,7.683333333333334,9.39860473127682
166,244,2.67,1.0,13.0,13.8,16.583333333333332,13.455841816141172
166,166,1.63,1.0,8.0,10.6,8.516666666666667,9.660661649005622
75,75,0.26,1.0,6.0,6.8,7.233333333333333,7.9560018958526895
75,237,1.85,1.0,8.5,15.66,9.0,10.681283228603295
166,137,6.73,1.0,21.0,30.66,18.816666666666666,19.66548691757731
42,168,2.04,1.0,10.5,12.3,12.166666666666666,11.6640094917867
74,41,0.85,1.0,6.0,6.8,6.066666666666666,7.862843180581399
166,74,1.88,1.0,9.5,12.36,10.8,10.53079318244653
152,244,2.1,1.0,9.5,12.35,9.45,11.027060624886879
244,166,2.37,1.0,12.0,12.8,13.783333333333333,12.371517226949718
78,167,2.86,1.0,11.0,14.76,10.483333333333333,12.10314689130491
52,62,3.8,1.0,18.0,22.55,25.85,17.0823879594783
25,89,4.92,5.0,23.0,29.75,33.61666666666667,20.76129723801087
74,74,0.7,1.0,5.5,7.3,5.6,7.651841284313761
74,238,2.6,1.0,12.0,12.8,15.05,12.84962557906171
74,74,0.31,1.0,3.0,3.8,1.0166666666666666,5.736188338356119
244,145,10.41,1.0,30.0,43.55,23.3,26.476376990445054
75,74,0.92,1.0,4.5,5.3,1.9166666666666667,6.843914817216112
244,239,5.07,1.0,16.5,24.05,12.583333333333334,16.353790799986243
75,75,0.81,5.0,6.0,6.8,6.366666666666666,7.670925321201474
75,137,4.61,1.0,14.0,21.06,8.416666666666666,14.463402265173347
97,49,3.9,1.0,31.0,31.8,52.53333333333333,26.336597400167513
42,116,1.4,1.0,7.5,8.3,9.45,9.233553436190443
41,142,3.44,1.0,13.5,19.55,14.316666666666666,14.095556169068018
75,151,1.28,1.0,7.0,10.56,7.233333333333333,9.091784979151107
95,28,2.65,1.0,16.3,16.6,5.866666666666666,15.37643528240213
197,168,14.64,2.0,44.0,53.67,35.15,36.640846212789285
42,42,3.43,1.0,16.5,18.3,23.533333333333335,15.750008636161036
195,61,0.0,1.0,20.2,21.0,34.483333333333334,18.222850315980274
41,159,2.16,1.0,8.5,9.8,8.366666666666667,10.128065619607737
74,74,0.74,1.0,4.5,5.3,3.783333333333333,6.845537623274582
152,142,4.42,1.0,16.0,23.46,13.933333333333334,15.857539796551686
74,75,0.71,1.0,4.0,5.76,2.566666666666667,6.542631209958897
75,42,2.52,1.0,9.5,10.8,8.316666666666666,10.48588991251462
52,65,1.08,1.0,7.0,9.36,8.016666666666667,8.80935787355944
212,212,0.0,2.0,6.0,6.8,7.816666666666666,8.043295723591523
74,186,6.32,1.0,21.0,27.55,22.25,19.744587824499597
42,42,0.9,1.0,5.5,6.3,5.6,7.548056944647461
75,263,1.6,1.0,9.0,12.55,10.3,10.882578048889965
244,166,2.84,1.0,10.5,12.8,10.116666666666667,11.362339130306452
65,225,2.8,1.0,12.0,16.6,16.133333333333333,13.081722582155027
75,74,1.46,1.0,11.0,12.8,14.716666666666667,11.71778592940996
244,167,4.42,1.0,16.5,17.3,18.2,15.702389361771825
95,37,8.53,1.0,28.0,35.76,29.233333333333334,24.552552008025927
65,225,3.61,1.0,14.5,19.56,19.233333333333334,14.961348681870549
212,94,3.8,3.0,16.0,16.3,28.533333333333335,15.00527674913259
244,166,2.1,1.0,9.5,12.3,8.616666666666667,10.656128118588068
74,42,2.34,1.0,10.5,11.3,11.716666666666667,11.193689135752035
74,75,0.81,1.0,4.5,6.3,2.95,6.91508238882763
43,263,1.6,1.0,8.0,12.55,8.25,10.26197707327562
43,237,1.26,1.0,6.0,12.13,4.55,8.815817420779577
25,33,0.82,1.0,6.0,7.8,6.85,7.987214342714864
43,75,3.23,1.0,10.5,14.76,19.066666666666666,11.567291849095486
75,74,0.9,1.0,5.0,6.8,3.45,7.280443019014148
118,118,3.54,1.0,14.5,15.3,27.733333333333334,14.292127708210115
43,142,2.15,5.0,9.0,13.55,9.316666666666666,10.379014471775498
159,74,3.05,1.0,12.0,27.8,14.1,13.254928885673102
